Block,Floor,FloorLevel,Room,Size,Size_Category,Price,AvgPrice,Date,Direction,View,Distance,View_Score
34,19,Mid, G,1015,Large_Unit,24456425,24095,6/8/2018,west,3. Premium Partial (Gap Harbour View),650,8
29,4,Low, F,580,Middle_Unit,8179740,14103,2/8/2018,west,8. Normal (Poor Direction - N/W),400,4.5
41,25,Mid, C,897,Large_Unit,20000409,22297,31/7/2018,east,3. Premium Partial (Gap Harbour View),600,8
35,4,Low, B,1015,Large_Unit,21699685,21379,31/7/2018,east,3. Premium Partial (Gap Harbour View),600,6
8,3,Low, G,582,Middle_Unit,9279990,15945,31/7/2018,west,8. Normal (Poor Direction - N/W),400,4.5
31,7,Low, E,580,Middle_Unit,12000200,20690,27/7/2018,south,6. Normal (Good Direction - S/E),500,6
34,30,High, D,1072,Large_Unit,25580064,23862,26/7/2018,south,6. Normal (Good Direction - S/E),650,6
45,15,Mid, E,708,Large_Unit,11999892,16949,25/7/2018,south,6. Normal (Good Direction - S/E),650,6
29,22,Mid, B,580,Middle_Unit,12199720,21034,25/7/2018,east,6. Normal (Good Direction - S/E),400,6
33,15,Mid, F,897,Large_Unit,17149743,19119,23/7/2018,west,3. Premium Partial (Gap Harbour View),700,4.5
7,6,Low, G,536,Small_Unit,11085552,20682,19/7/2018,west,8. Normal (Poor Direction - N/W),430,4.5
20,24,Mid, C,785,Large_Unit,18000050,22930,19/7/2018,east,6. Normal (Good Direction - S/E),150,6
10,25,Mid, E,689,Middle_Unit,13000052,18868,19/7/2018,south,2. Premium (Full Mountain),400,8.5
55,18,Mid, F,680,Middle_Unit,15999720,23529,18/7/2018,west,8. Normal (Poor Direction - N/W),200,4.5
18,4,Low, A,690,Middle_Unit,13279740,19246,17/7/2018,north,8. Normal (Poor Direction - N/W),400,4.5
7,11,Mid, G,536,Small_Unit,9699992,18097,17/7/2018,west,8. Normal (Poor Direction - N/W),430,4.5
28,18,Mid, H,706,Large_Unit,14838002,21017,13/7/2018,north,8. Normal (Poor Direction - N/W),400,4.5
34,3,Low, E,922,Large_Unit,14779660,16030,11/7/2018,south,6. Normal (Good Direction - S/E),650,6
19,8,Low, A,489,Small_Unit,10800054,22086,6/7/2018,north,8. Normal (Poor Direction - N/W),150,4.5
29,14,Mid, H,703,Large_Unit,13979858,19886,4/7/2018,north,8. Normal (Poor Direction - N/W),400,4.5
13,4,Low, H,689,Middle_Unit,11549707,16763,3/7/2018,north,8. Normal (Poor Direction - N/W),400,4.5
36,15,Mid, E,922,Large_Unit,18980292,20586,3/7/2018,south,6. Normal (Good Direction - S/E),600,6
41,7,Low, A,1114,Large_Unit,19999642,17953,3/7/2018,north,1. Premium Plus (Full Harbour),600,9
2,20,Mid, G,545,Small_Unit,11879910,21798,29/6/2018,west,8. Normal (Poor Direction - N/W),400,4.5
10,18,Mid, B,582,Middle_Unit,11699946,20103,28/6/2018,east,6. Normal (Good Direction - S/E),400,6
47,13,Mid, F,707,Large_Unit,14480067,20481,27/6/2018,west,8. Normal (Poor Direction - N/W),500,4.5
39,27,High, H,1114,Large_Unit,25000388,22442,26/6/2018,north,1. Premium Plus (Full Harbour),600,9
20,28,High, B,785,Large_Unit,20300100,25860,25/6/2018,east,6. Normal (Good Direction - S/E),150,6
40,21,Mid, A,1114,Large_Unit,29499834,26481,20/6/2018,north,1. Premium Plus (Full Harbour),600,9
25,13,Mid, E,580,Middle_Unit,12380100,21345,20/6/2018,south,6. Normal (Good Direction - S/E),200,6
45,26,High, H,708,Large_Unit,15799728,22316,20/6/2018,north,1. Premium Plus (Full Harbour),650,9
31,13,Mid, C,703,Large_Unit,14100071,20057,19/6/2018,east,6. Normal (Good Direction - S/E),500,6
57,8,Low, C,717,Large_Unit,15999855,22315,15/6/2018,east,6. Normal (Good Direction - S/E),200,6
35,26,High, A,1114,Large_Unit,26799498,24057,15/6/2018,north,1. Premium Plus (Full Harbour),600,9
13,2,Low, H,689,Middle_Unit,10000146,14514,15/6/2018,north,8. Normal (Poor Direction - N/W),400,4.5
31,29,High, A,580,Middle_Unit,13500080,23276,15/6/2018,north,4. Good Open (High Floor City),500,7
42,10,Low, A,1114,Large_Unit,23799496,21364,15/6/2018,north,1. Premium Plus (Full Harbour),650,9
47,5,Low, F,707,Large_Unit,13379975,18925,14/6/2018,west,8. Normal (Poor Direction - N/W),500,4.5
37,12,Mid, C,897,Large_Unit,18499728,20624,13/6/2018,east,3. Premium Partial (Gap Harbour View),600,8
16,27,High, B,685,Middle_Unit,14000030,20438,12/6/2018,east,6. Normal (Good Direction - S/E),400,6
14,14,Mid, H,530,Small_Unit,11000150,20755,11/6/2018,north,8. Normal (Poor Direction - N/W),400,4.5
37,8,Low, G,1015,Large_Unit,22628410,22294,11/6/2018,west,3. Premium Partial (Gap Harbour View),600,4.5
63,20,Mid, C,707,Large_Unit,15800036,22348,11/6/2018,east,6. Normal (Good Direction - S/E),200,6
2,24,Mid, B,489,Small_Unit,8579994,17546,8/6/2018,east,6. Normal (Good Direction - S/E),400,6
31,27,High, D,580,Middle_Unit,12279760,21172,8/6/2018,south,6. Normal (Good Direction - S/E),500,6
57,25,Mid, H,763,Large_Unit,18099886,23722,6/6/2018,north,8. Normal (Poor Direction - N/W),200,4.5
59,14,Mid, F,567,Middle_Unit,13500270,23810,6/6/2018,west,8. Normal (Poor Direction - N/W),200,4.5
19,20,Mid, F,583,Middle_Unit,11398233,19551,5/6/2018,west,8. Normal (Poor Direction - N/W),150,4.5
47,13,Mid, D,580,Middle_Unit,12229880,21086,5/6/2018,south,6. Normal (Good Direction - S/E),500,6
54,4,Low, H,552,Middle_Unit,9689808,17554,4/6/2018,north,1. Premium Plus (Full Harbour),650,9
56,4,Low, H,759,Large_Unit,14499936,19104,1/6/2018,north,8. Normal (Poor Direction - N/W),200,4.5
42,4,Low, H,1114,Large_Unit,22380260,20090,31/5/2018,north,1. Premium Plus (Full Harbour),650,9
20,22,Mid, H,747,Large_Unit,16900128,22624,29/5/2018,north,8. Normal (Poor Direction - N/W),150,4.5
47,16,Mid, F,707,Large_Unit,14330183,20269,29/5/2018,west,8. Normal (Poor Direction - N/W),500,4.5
46,23,Mid, G,718,Large_Unit,14999738,20891,28/5/2018,west,8. Normal (Poor Direction - N/W),500,4.5
57,13,Mid, G,792,Large_Unit,18930384,23902,28/5/2018,west,8. Normal (Poor Direction - N/W),200,4.5
21,8,Low, A,709,Large_Unit,14250191,20099,24/5/2018,north,8. Normal (Poor Direction - N/W),150,4.5
61,7,Low, D,714,Large_Unit,14799792,20728,23/5/2018,south,6. Normal (Good Direction - S/E),200,6
1,23,Mid, D,489,Small_Unit,9080241,18569,21/5/2018,south,10. Poor Street (King's Road Noise Penalty),400,2
8,25,Mid, F,582,Middle_Unit,10800174,18557,21/5/2018,west,8. Normal (Poor Direction - N/W),400,4.5
42,6,Low, A,1114,Large_Unit,22679926,20359,21/5/2018,north,1. Premium Plus (Full Harbour),650,9
54,26,High, F,587,Middle_Unit,13499826,22998,21/5/2018,west,3. Premium Partial (Gap Harbour View),650,8
32,13,Mid, F,503,Small_Unit,9398052,18684,17/5/2018,west,8. Normal (Poor Direction - N/W),500,4.5
18,6,Low, G,684,Middle_Unit,12879720,18830,17/5/2018,west,8. Normal (Poor Direction - N/W),400,4.5
36,23,Mid, A,1114,Large_Unit,27050148,24282,17/5/2018,north,1. Premium Plus (Full Harbour),600,9
63,22,Mid, H,592,Middle_Unit,12800224,21622,16/5/2018,north,8. Normal (Poor Direction - N/W),200,4.5
30,14,Mid, H,583,Middle_Unit,11879791,20377,16/5/2018,north,8. Normal (Poor Direction - N/W),500,4.5
6,13,Mid, F,704,Large_Unit,13880064,19716,16/5/2018,west,8. Normal (Poor Direction - N/W),460,4.5
23,27,High, D,702,Large_Unit,14179698,20199,14/5/2018,south,6. Normal (Good Direction - S/E),200,6
31,13,Mid, H,580,Middle_Unit,11500240,19828,14/5/2018,north,8. Normal (Poor Direction - N/W),500,4.5
56,25,Mid, E,680,Middle_Unit,14299720,21029,11/5/2018,south,6. Normal (Good Direction - S/E),200,6
3,14,Mid, C,489,Small_Unit,8400042,17178,11/5/2018,east,6. Normal (Good Direction - S/E),400,6
45,10,Low, B,723,Large_Unit,15000081,20747,11/5/2018,east,3. Premium Partial (Gap Harbour View),650,8
9,17,Mid, B,589,Middle_Unit,11950221,20289,11/5/2018,east,6. Normal (Good Direction - S/E),400,6
53,7,Low, F,719,Large_Unit,13999649,19471,10/5/2018,west,8. Normal (Poor Direction - N/W),350,4.5
35,1,Low, C,945,Large_Unit,17304840,18312,9/5/2018,east,3. Premium Partial (Gap Harbour View),600,8
51,28,High, E,502,Small_Unit,11249820,22410,8/5/2018,south,6. Normal (Good Direction - S/E),350,6
27,17,Mid, G,530,Small_Unit,11600110,21887,8/5/2018,west,8. Normal (Poor Direction - N/W),400,4.5
14,3,Low, B,582,Middle_Unit,9700194,16667,8/5/2018,east,6. Normal (Good Direction - S/E),400,6
56,26,High, G,626,Middle_Unit,12700288,20288,8/5/2018,west,8. Normal (Poor Direction - N/W),200,4.5
46,9,Low, F,718,Large_Unit,14299688,19916,4/5/2018,west,8. Normal (Poor Direction - N/W),500,4.5
25,11,Mid, C,702,Large_Unit,13700232,19516,4/5/2018,east,6. Normal (Good Direction - S/E),200,6
55,23,Mid, B,797,Large_Unit,15999775,20075,4/5/2018,east,6. Normal (Good Direction - S/E),200,6
9,20,Mid, A,518,Small_Unit,11349898,21911,3/5/2018,north,8. Normal (Poor Direction - N/W),400,4.5
14,22,Mid, A,530,Small_Unit,10865530,20501,3/5/2018,north,8. Normal (Poor Direction - N/W),400,4.5
6,28,High, E,709,Large_Unit,16000003,22567,3/5/2018,south,2. Premium (Full Mountain),460,8.5
49,18,Mid, F,664,Middle_Unit,14179720,21355,2/5/2018,west,8. Normal (Poor Direction - N/W),500,4.5
23,26,High, A,702,Large_Unit,13000338,18519,2/5/2018,north,8. Normal (Poor Direction - N/W),200,4.5
28,15,Mid, F,583,Middle_Unit,7999926,13722,2/5/2018,west,8. Normal (Poor Direction - N/W),400,4.5
52,11,Mid, F,701,Large_Unit,13180202,18802,30/4/2018,west,8. Normal (Poor Direction - N/W),350,4.5
56,24,Mid, D,759,Large_Unit,17500263,23057,30/4/2018,south,6. Normal (Good Direction - S/E),200,6
43,8,Low, H,1114,Large_Unit,23650220,21230,30/4/2018,north,11. Poor Highway (IEC Noise Penalty),700,1
44,25,Mid, E,708,Large_Unit,14279652,20169,27/4/2018,south,6. Normal (Good Direction - S/E),650,6
32,25,Mid, H,580,Middle_Unit,12399820,21379,27/4/2018,north,8. Normal (Poor Direction - N/W),500,4.5
8,13,Mid, E,689,Middle_Unit,12800242,18578,26/4/2018,south,2. Premium (Full Mountain),400,8.5
32,14,Mid, C,701,Large_Unit,13499858,19258,26/4/2018,east,6. Normal (Good Direction - S/E),500,6
6,6,Low, H,760,Large_Unit,13999960,18421,25/4/2018,north,8. Normal (Poor Direction - N/W),460,4.5
57,23,Mid, F,792,Large_Unit,18200160,22980,24/4/2018,west,8. Normal (Poor Direction - N/W),200,4.5
57,15,Mid, G,792,Large_Unit,17800200,22475,23/4/2018,west,8. Normal (Poor Direction - N/W),200,4.5
32,12,Mid, B,701,Large_Unit,11000092,15692,23/4/2018,east,6. Normal (Good Direction - S/E),500,6
16,6,Low, E,689,Middle_Unit,10388053,15077,20/4/2018,south,2. Premium (Full Mountain),400,8.5
23,18,Mid, B,580,Middle_Unit,13500080,23276,20/4/2018,east,6. Normal (Good Direction - S/E),200,6
11,8,Low, E,689,Middle_Unit,10499671,15239,20/4/2018,south,2. Premium (Full Mountain),400,8.5
7,18,Mid, C,689,Middle_Unit,12800242,18578,20/4/2018,east,6. Normal (Good Direction - S/E),430,6
52,25,Mid, C,701,Large_Unit,14800213,21113,19/4/2018,east,6. Normal (Good Direction - S/E),350,6
26,10,Low, D,747,Large_Unit,16599834,22222,18/4/2018,south,6. Normal (Good Direction - S/E),200,6
44,26,High, A,708,Large_Unit,16599768,23446,18/4/2018,north,1. Premium Plus (Full Harbour),650,9
60,23,Mid, E,714,Large_Unit,15300306,21429,18/4/2018,south,6. Normal (Good Direction - S/E),200,6
10,13,Mid, D,689,Middle_Unit,10499671,15239,18/4/2018,south,2. Premium (Full Mountain),400,8.5
19,16,Mid, H,489,Small_Unit,9888069,20221,17/4/2018,north,8. Normal (Poor Direction - N/W),150,4.5
54,22,Mid, D,488,Small_Unit,10180168,20861,17/4/2018,south,6. Normal (Good Direction - S/E),650,6
20,28,High, F,716,Large_Unit,16299740,22765,16/4/2018,west,8. Normal (Poor Direction - N/W),150,4.5
30,15,Mid, B,606,Middle_Unit,12399972,20462,12/4/2018,east,6. Normal (Good Direction - S/E),500,6
58,9,Low, B,792,Large_Unit,16090272,20316,12/4/2018,east,6. Normal (Good Direction - S/E),200,6
30,2,Low, G,506,Small_Unit,8299918,16403,11/4/2018,west,8. Normal (Poor Direction - N/W),500,4.5
54,16,Mid, E,488,Small_Unit,9699976,19877,10/4/2018,south,6. Normal (Good Direction - S/E),650,6
8,24,Mid, G,582,Middle_Unit,9999924,17182,10/4/2018,west,8. Normal (Poor Direction - N/W),400,4.5
22,22,Mid, H,702,Large_Unit,13380120,19060,9/4/2018,north,8. Normal (Poor Direction - N/W),150,4.5
19,15,Mid, F,583,Middle_Unit,10000199,17153,6/4/2018,west,8. Normal (Poor Direction - N/W),150,4.5
14,4,Low, B,582,Middle_Unit,10499862,18041,4/4/2018,east,6. Normal (Good Direction - S/E),400,6
12,20,Mid, A,593,Middle_Unit,11999948,20236,4/4/2018,north,8. Normal (Poor Direction - N/W),400,4.5
51,23,Mid, G,664,Middle_Unit,13499784,20331,4/4/2018,west,8. Normal (Poor Direction - N/W),350,4.5
15,4,Low, F,582,Middle_Unit,8799840,15120,29/3/2018,west,8. Normal (Poor Direction - N/W),400,4.5
46,19,Mid, F,718,Large_Unit,13000108,18106,27/3/2018,west,8. Normal (Poor Direction - N/W),500,4.5
58,26,High, D,708,Large_Unit,14249916,20127,26/3/2018,south,6. Normal (Good Direction - S/E),200,6
43,6,Low, B,1015,Large_Unit,20499955,20197,26/3/2018,east,3. Premium Partial (Gap Harbour View),700,8
30,18,Mid, B,606,Middle_Unit,12490266,20611,23/3/2018,east,6. Normal (Good Direction - S/E),500,6
52,11,Mid, D,582,Middle_Unit,12180096,20928,23/3/2018,south,6. Normal (Good Direction - S/E),350,6
17,9,Low, B,582,Middle_Unit,11950206,20533,22/3/2018,east,6. Normal (Good Direction - S/E),400,6
43,5,Low, H,1114,Large_Unit,22300052,20018,21/3/2018,north,11. Poor Highway (IEC Noise Penalty),700,1
57,25,Mid, D,685,Middle_Unit,13280095,19387,19/3/2018,south,6. Normal (Good Direction - S/E),200,6
7,9,Low, C,689,Middle_Unit,11699909,16981,19/3/2018,east,6. Normal (Good Direction - S/E),430,6
13,11,Mid, E,593,Middle_Unit,10899933,18381,13/3/2018,south,2. Premium (Full Mountain),400,8.5
34,26,High, C,897,Large_Unit,17800068,19844,13/3/2018,east,6. Normal (Good Direction - S/E),650,6
50,4,Low, D,503,Small_Unit,9500161,18887,9/3/2018,south,6. Normal (Good Direction - S/E),350,6
62,13,Mid, B,680,Middle_Unit,14800200,21765,9/3/2018,east,6. Normal (Good Direction - S/E),200,6
54,3,Low, F,587,Middle_Unit,10280131,17513,9/3/2018,west,3. Premium Partial (Gap Harbour View),650,8
6,5,Low, D,762,Large_Unit,12999720,17060,9/3/2018,south,2. Premium (Full Mountain),460,8.5
18,17,Mid, D,593,Middle_Unit,11419994,19258,8/3/2018,south,2. Premium (Full Mountain),400,8.5
19,1,Low, H,509,Small_Unit,8499791,16699,6/3/2018,north,8. Normal (Poor Direction - N/W),150,4.5
25,28,High, H,580,Middle_Unit,13000120,22414,5/3/2018,north,8. Normal (Poor Direction - N/W),200,4.5
59,15,Mid, D,584,Middle_Unit,12579944,21541,2/3/2018,south,6. Normal (Good Direction - S/E),200,6
36,10,Low, A,1114,Large_Unit,25800240,23160,2/3/2018,north,1. Premium Plus (Full Harbour),600,9
47,4,Low, A,580,Middle_Unit,11380180,19621,1/3/2018,north,8. Normal (Poor Direction - N/W),500,4.5
58,4,Low, G,717,Large_Unit,13450203,18759,1/3/2018,west,8. Normal (Poor Direction - N/W),200,4.5
7,25,Mid, C,689,Middle_Unit,12900147,18723,28/2/2018,east,6. Normal (Good Direction - S/E),430,6
62,25,Mid, H,517,Small_Unit,11399850,22050,28/2/2018,north,8. Normal (Poor Direction - N/W),200,4.5
13,6,Low, H,689,Middle_Unit,13000052,18868,28/2/2018,north,8. Normal (Poor Direction - N/W),400,4.5
59,4,Low, D,584,Middle_Unit,10979784,18801,28/2/2018,south,6. Normal (Good Direction - S/E),200,6
16,23,Mid, E,689,Middle_Unit,13000052,18868,27/2/2018,south,2. Premium (Full Mountain),400,8.5
63,6,Low, G,589,Middle_Unit,12300087,20883,27/2/2018,west,8. Normal (Poor Direction - N/W),200,4.5
15,18,Mid, A,530,Small_Unit,11000150,20755,26/2/2018,north,8. Normal (Poor Direction - N/W),400,4.5
52,10,Low, B,701,Large_Unit,14999998,21398,26/2/2018,east,6. Normal (Good Direction - S/E),350,6
50,22,Mid, D,503,Small_Unit,9949843,19781,23/2/2018,south,6. Normal (Good Direction - S/E),350,6
54,13,Mid, F,587,Middle_Unit,11400127,19421,23/2/2018,west,3. Premium Partial (Gap Harbour View),650,8
45,3,Low, F,572,Middle_Unit,10179884,17797,22/2/2018,west,3. Premium Partial (Gap Harbour View),650,8
41,27,High, D,922,Large_Unit,18879794,20477,22/2/2018,south,6. Normal (Good Direction - S/E),600,6
29,14,Mid, G,580,Middle_Unit,10279920,17724,21/2/2018,west,8. Normal (Poor Direction - N/W),400,4.5
17,8,Low, E,593,Middle_Unit,9799918,16526,20/2/2018,south,2. Premium (Full Mountain),400,8.5
3,13,Mid, B,489,Small_Unit,7800039,15951,20/2/2018,east,6. Normal (Good Direction - S/E),400,6
51,9,Low, G,664,Middle_Unit,12499800,18825,20/2/2018,west,8. Normal (Poor Direction - N/W),350,4.5
41,3,Low, E,922,Large_Unit,15449954,16757,14/2/2018,south,6. Normal (Good Direction - S/E),600,6
42,8,Low, A,1114,Large_Unit,21500200,19300,12/2/2018,north,1. Premium Plus (Full Harbour),650,9
35,21,Mid, G,1015,Large_Unit,22000125,21675,12/2/2018,west,3. Premium Partial (Gap Harbour View),600,8
6,3,Low, F,659,Middle_Unit,10499847,15933,12/2/2018,west,8. Normal (Poor Direction - N/W),460,4.5
37,3,Low, E,922,Large_Unit,15319952,16616,12/2/2018,south,6. Normal (Good Direction - S/E),600,6
28,12,Mid, A,706,Large_Unit,13550258,19193,9/2/2018,north,8. Normal (Poor Direction - N/W),400,4.5
8,26,High, F,582,Middle_Unit,11109798,19089,9/2/2018,west,8. Normal (Poor Direction - N/W),400,4.5
30,22,Mid, F,506,Small_Unit,9160118,18103,8/2/2018,west,8. Normal (Poor Direction - N/W),500,4.5
49,16,Mid, H,701,Large_Unit,13980043,19943,8/2/2018,north,8. Normal (Poor Direction - N/W),500,4.5
45,24,Mid, H,708,Large_Unit,15100224,21328,7/2/2018,north,1. Premium Plus (Full Harbour),650,9
8,21,Mid, A,706,Large_Unit,11199984,15864,6/2/2018,north,8. Normal (Poor Direction - N/W),400,4.5
2,5,Low, G,545,Small_Unit,8499820,15596,6/2/2018,west,8. Normal (Poor Direction - N/W),400,4.5
43,1,Low, C,945,Large_Unit,15019830,15894,6/2/2018,east,3. Premium Partial (Gap Harbour View),700,8
2,16,Mid, D,583,Middle_Unit,8599833,14751,5/2/2018,south,2. Premium (Full Mountain),400,8.5
29,4,Low, H,703,Large_Unit,12100036,17212,2/2/2018,north,8. Normal (Poor Direction - N/W),400,4.5
11,15,Mid, A,598,Middle_Unit,10200086,17057,2/2/2018,north,8. Normal (Poor Direction - N/W),400,4.5
42,14,Mid, H,1114,Large_Unit,22800238,20467,2/2/2018,north,1. Premium Plus (Full Harbour),650,9
15,10,Low, C,582,Middle_Unit,9980136,17148,1/2/2018,east,6. Normal (Good Direction - S/E),400,6
9,19,Mid, E,670,Middle_Unit,11150140,16642,31/1/2018,south,2. Premium (Full Mountain),400,8.5
52,13,Mid, A,582,Middle_Unit,12000258,20619,31/1/2018,north,8. Normal (Poor Direction - N/W),350,4.5
38,23,Mid, E,922,Large_Unit,18179996,19718,26/1/2018,south,6. Normal (Good Direction - S/E),600,6
54,27,High, E,488,Small_Unit,9450120,19365,26/1/2018,south,6. Normal (Good Direction - S/E),650,6
50,12,Mid, E,503,Small_Unit,9500161,18887,25/1/2018,south,6. Normal (Good Direction - S/E),350,6
61,8,Low, B,563,Middle_Unit,11379919,20213,25/1/2018,east,6. Normal (Good Direction - S/E),200,6
3,8,Low, G,545,Small_Unit,8099790,14862,25/1/2018,west,8. Normal (Poor Direction - N/W),400,4.5
53,16,Mid, D,749,Large_Unit,16280264,21736,25/1/2018,south,6. Normal (Good Direction - S/E),350,6
15,7,Low, A,530,Small_Unit,9279770,17509,25/1/2018,north,8. Normal (Poor Direction - N/W),400,4.5
58,10,Low, G,717,Large_Unit,14000142,19526,24/1/2018,west,8. Normal (Poor Direction - N/W),200,4.5
56,24,Mid, E,759,Large_Unit,15680181,20659,22/1/2018,south,6. Normal (Good Direction - S/E),200,6
14,2,Low, D,689,Middle_Unit,10100051,14659,19/1/2018,south,2. Premium (Full Mountain),400,8.5
1,19,Mid, B,580,Middle_Unit,9550280,16466,19/1/2018,east,6. Normal (Good Direction - S/E),400,6
2,26,High, C,489,Small_Unit,8202975,16775,18/1/2018,east,6. Normal (Good Direction - S/E),400,6
2,16,Mid, G,545,Small_Unit,8600100,15780,18/1/2018,west,8. Normal (Poor Direction - N/W),400,4.5
1,17,Mid, F,580,Middle_Unit,8799760,15172,16/1/2018,west,8. Normal (Poor Direction - N/W),400,4.5
21,9,Low, C,723,Large_Unit,12000354,16598,16/1/2018,east,6. Normal (Good Direction - S/E),150,6
53,11,Mid, F,719,Large_Unit,13980236,19444,15/1/2018,west,8. Normal (Poor Direction - N/W),350,4.5
38,23,Mid, C,897,Large_Unit,12800190,14270,12/1/2018,east,3. Premium Partial (Gap Harbour View),600,8
31,3,Low, G,503,Small_Unit,8179786,16262,11/1/2018,west,8. Normal (Poor Direction - N/W),500,4.5
63,19,Mid, F,589,Middle_Unit,12380191,21019,11/1/2018,west,8. Normal (Poor Direction - N/W),200,4.5
42,7,Low, B,1015,Large_Unit,22000125,21675,10/1/2018,east,3. Premium Partial (Gap Harbour View),650,8
52,24,Mid, F,701,Large_Unit,12679688,18088,10/1/2018,west,8. Normal (Poor Direction - N/W),350,4.5
7,22,Mid, E,582,Middle_Unit,10999800,18900,10/1/2018,south,2. Premium (Full Mountain),430,8.5
17,15,Mid, A,593,Middle_Unit,10979988,18516,9/1/2018,north,8. Normal (Poor Direction - N/W),400,4.5
37,4,Low, D,922,Large_Unit,13900072,15076,5/1/2018,south,6. Normal (Good Direction - S/E),600,6
25,22,Mid, B,702,Large_Unit,14350284,20442,5/1/2018,east,6. Normal (Good Direction - S/E),200,6
41,1,Low, F,945,Large_Unit,13749750,14550,4/1/2018,west,3. Premium Partial (Gap Harbour View),600,8
50,6,Low, H,603,Middle_Unit,10319742,17114,3/1/2018,north,8. Normal (Poor Direction - N/W),350,4.5
10,23,Mid, C,582,Middle_Unit,9799716,16838,3/1/2018,east,6. Normal (Good Direction - S/E),400,6
31,9,Low, B,703,Large_Unit,12800224,18208,3/1/2018,east,6. Normal (Good Direction - S/E),500,6
43,19,Mid, E,922,Large_Unit,15099594,16377,3/1/2018,south,6. Normal (Good Direction - S/E),700,6
49,26,High, D,502,Small_Unit,9930062,19781,2/1/2018,south,6. Normal (Good Direction - S/E),500,6
23,4,Low, H,702,Large_Unit,12800268,18234,29/12/2017,north,8. Normal (Poor Direction - N/W),200,4.5
37,7,Low, B,1015,Large_Unit,19799605,19507,29/12/2017,east,3. Premium Partial (Gap Harbour View),600,8
50,28,High, E,503,Small_Unit,10580102,21034,29/12/2017,south,6. Normal (Good Direction - S/E),350,6
56,6,Low, C,792,Large_Unit,16200360,20455,28/12/2017,east,6. Normal (Good Direction - S/E),200,6
34,10,Low, F,897,Large_Unit,15389829,17157,27/12/2017,west,3. Premium Partial (Gap Harbour View),650,8
9,25,Mid, F,589,Middle_Unit,10799904,18336,27/12/2017,west,8. Normal (Poor Direction - N/W),400,4.5
40,5,Low, E,922,Large_Unit,14799944,16052,22/12/2017,south,6. Normal (Good Direction - S/E),600,6
27,10,Low, E,580,Middle_Unit,11550120,19914,22/12/2017,south,6. Normal (Good Direction - S/E),400,6
50,16,Mid, A,603,Middle_Unit,11549862,19154,22/12/2017,north,8. Normal (Poor Direction - N/W),350,4.5
59,26,High, D,477,Small_Unit,9997920,20960,22/12/2017,south,6. Normal (Good Direction - S/E),200,6
58,15,Mid, E,760,Large_Unit,13680000,18000,21/12/2017,south,6. Normal (Good Direction - S/E),200,6
35,8,Low, H,1114,Large_Unit,21600460,19390,21/12/2017,north,1. Premium Plus (Full Harbour),600,9
44,26,High, C,723,Large_Unit,13880154,19198,21/12/2017,east,3. Premium Partial (Gap Harbour View),650,8
21,12,Mid, H,709,Large_Unit,13899945,19605,21/12/2017,north,8. Normal (Poor Direction - N/W),150,4.5
32,14,Mid, G,503,Small_Unit,9549958,18986,20/12/2017,west,8. Normal (Poor Direction - N/W),500,4.5
42,16,Mid, G,1015,Large_Unit,20499955,20197,20/12/2017,west,3. Premium Partial (Gap Harbour View),650,8
21,13,Mid, E,702,Large_Unit,12379770,17635,20/12/2017,south,6. Normal (Good Direction - S/E),150,6
30,8,Low, E,583,Middle_Unit,9950061,17067,19/12/2017,south,6. Normal (Good Direction - S/E),500,6
32,3,Low, C,651,Middle_Unit,11199804,17204,18/12/2017,east,6. Normal (Good Direction - S/E),500,6
52,25,Mid, G,701,Large_Unit,13729786,19586,18/12/2017,west,8. Normal (Poor Direction - N/W),350,4.5
43,13,Mid, D,922,Large_Unit,15800314,17137,18/12/2017,south,6. Normal (Good Direction - S/E),700,6
60,22,Mid, B,680,Middle_Unit,14800200,21765,15/12/2017,east,6. Normal (Good Direction - S/E),200,6
49,11,Mid, C,582,Middle_Unit,10960224,18832,15/12/2017,east,6. Normal (Good Direction - S/E),500,6
46,4,Low, B,809,Large_Unit,14950320,18480,14/12/2017,east,6. Normal (Good Direction - S/E),500,6
10,19,Mid, B,582,Middle_Unit,10338066,17763,14/12/2017,east,6. Normal (Good Direction - S/E),400,6
25,20,Mid, H,580,Middle_Unit,11500240,19828,14/12/2017,north,8. Normal (Poor Direction - N/W),200,4.5
48,10,Low, H,603,Middle_Unit,11750058,19486,13/12/2017,north,8. Normal (Poor Direction - N/W),500,4.5
47,10,Low, D,580,Middle_Unit,10880220,18759,13/12/2017,south,6. Normal (Good Direction - S/E),500,6
39,9,Low, F,897,Large_Unit,15300129,17057,13/12/2017,west,8. Normal (Poor Direction - N/W),600,4.5
30,15,Mid, G,506,Small_Unit,8738114,17269,13/12/2017,west,8. Normal (Poor Direction - N/W),500,4.5
23,24,Mid, A,702,Large_Unit,13199706,18803,13/12/2017,north,8. Normal (Poor Direction - N/W),200,4.5
33,4,Low, D,922,Large_Unit,14449584,15672,12/12/2017,south,6. Normal (Good Direction - S/E),700,6
36,9,Low, G,1015,Large_Unit,19199740,18916,12/12/2017,west,8. Normal (Poor Direction - N/W),600,4.5
62,4,Low, D,715,Large_Unit,12679810,17734,12/12/2017,south,6. Normal (Good Direction - S/E),200,6
12,4,Low, H,593,Middle_Unit,9349831,15767,8/12/2017,north,8. Normal (Poor Direction - N/W),400,4.5
